,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
510,0.0004979610443115234,8.318861211602348e-06,0.00029621124267578127,3.336497437388592e-06,0.28855066314649686,0.0009765625,"{'C': 0.28855066314649686, 'gamma': 0.0009765625}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
511,0.0004954814910888671,8.817491399545496e-06,0.0002955913543701172,3.171594457305124e-06,0.28855066314649686,0.0013646612784734787,"{'C': 0.28855066314649686, 'gamma': 0.0013646612784734787}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
512,0.0004959583282470703,8.244457928633016e-06,0.00029544830322265626,2.0586999077723412e-06,0.28855066314649686,0.001906995614684026,"{'C': 0.28855066314649686, 'gamma': 0.001906995614684026}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
513,0.0004940986633300781,8.67345688045705e-06,0.0002947807312011719,1.7363683181794285e-06,0.28855066314649686,0.002664860747343896,"{'C': 0.28855066314649686, 'gamma': 0.002664860747343896}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
514,0.0004938125610351562,8.451459424486218e-06,0.0002940177917480469,2.0140373308127283e-06,0.28855066314649686,0.0037239114490102898,"{'C': 0.28855066314649686, 'gamma': 0.0037239114490102898}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
515,0.0004947662353515625,1.0780527838007452e-05,0.00029439926147460936,1.8675952937666073e-06,0.28855066314649686,0.005203842825142688,"{'C': 0.28855066314649686, 'gamma': 0.005203842825142688}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
516,0.0004917621612548828,5.285369406669272e-06,0.00029935836791992185,6.172417116273654e-06,0.28855066314649686,0.007271918389999882,"{'C': 0.28855066314649686, 'gamma': 0.007271918389999882}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
517,0.0004969596862792969,1.213698106501993e-05,0.0002933502197265625,1.435271925286523e-06,0.28855066314649686,0.010161874377781294,"{'C': 0.28855066314649686, 'gamma': 0.010161874377781294}",0.6744186046511628,0.6976744186046512,0.7619047619047619,0.6904761904761905,0.7142857142857143,0.7077519379844961,0.029954423817615514,413
518,0.0004932403564453125,5.620613709025257e-06,0.0002927303314208984,1.4957797185285685e-06,0.28855066314649686,0.014200336875591593,"{'C': 0.28855066314649686, 'gamma': 0.014200336875591593}",0.6744186046511628,0.7209302325581395,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.7647840531561461,0.06423263447244372,378
519,0.0004966259002685547,4.082461317635344e-06,0.0002941608428955078,2.0420659165729385e-06,0.28855066314649686,0.01984373747240848,"{'C': 0.28855066314649686, 'gamma': 0.01984373747240848}",0.7906976744186046,0.8372093023255814,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8017718715393134,0.024851643238402377,335
520,0.0004921913146972656,7.802664630539993e-06,0.0002916812896728516,4.910728257347294e-06,0.28855066314649686,0.02772989967235997,"{'C': 0.28855066314649686, 'gamma': 0.02772989967235997}",0.8372093023255814,0.8372093023255814,0.7619047619047619,0.8571428571428571,0.8095238095238095,0.8205980066445184,0.0330300808545865,289
521,0.0004856109619140625,5.6266784667968745e-06,0.0002913475036621094,7.875756386590035e-06,0.28855066314649686,0.038750126426955855,"{'C': 0.28855066314649686, 'gamma': 0.038750126426955855}",0.8372093023255814,0.8372093023255814,0.7857142857142857,0.8571428571428571,0.8095238095238095,0.8253599114064232,0.024954075937019805,272
522,0.0004836082458496094,3.979805300686899e-06,0.0002821445465087891,3.8785361113858705e-06,0.28855066314649686,0.05414993620051815,"{'C': 0.28855066314649686, 'gamma': 0.05414993620051815}",0.8372093023255814,0.8372093023255814,0.7619047619047619,0.8571428571428571,0.8333333333333334,0.8253599114064232,0.032805802003602606,272
523,0.0004772186279296875,9.213698251163054e-06,0.0002776145935058594,4.522669106055976e-06,0.28855066314649686,0.0756698328726082,"{'C': 0.28855066314649686, 'gamma': 0.0756698328726082}",0.8372093023255814,0.8372093023255814,0.7619047619047619,0.8571428571428571,0.8333333333333334,0.8253599114064232,0.032805802003602606,272
524,0.0004769802093505859,8.036651432431575e-06,0.0002773284912109375,2.0083846748974503e-06,0.28855066314649686,0.10574201945068336,"{'C': 0.28855066314649686, 'gamma': 0.10574201945068336}",0.8837209302325582,0.8604651162790697,0.7619047619047619,0.9047619047619048,0.8333333333333334,0.8488372093023255,0.04955254655300152,96
525,0.0004918098449707032,2.8524429094253215e-05,0.00028285980224609377,1.8365103190711253e-05,0.28855066314649686,0.14776528839878358,"{'C': 0.28855066314649686, 'gamma': 0.14776528839878358}",0.8837209302325582,0.8604651162790697,0.7619047619047619,0.9285714285714286,0.8333333333333334,0.8535991140642303,0.055486700793679164,59
526,0.000476837158203125,1.0400079682788276e-05,0.00027294158935546874,3.466183060719728e-06,0.28855066314649686,0.20648915699741316,"{'C': 0.28855066314649686, 'gamma': 0.20648915699741316}",0.8837209302325582,0.8604651162790697,0.7619047619047619,0.9285714285714286,0.8333333333333334,0.8535991140642303,0.055486700793679164,59
527,0.0004825592041015625,1.1579389293433136e-05,0.00027213096618652346,4.5999341556969244e-06,0.28855066314649686,0.28855066314649686,"{'C': 0.28855066314649686, 'gamma': 0.28855066314649686}",0.8837209302325582,0.8604651162790697,0.7619047619047619,0.9285714285714286,0.8333333333333334,0.8535991140642303,0.055486700793679164,59
528,0.0005077362060546875,1.6287043077016806e-05,0.0002784252166748047,3.560029307352083e-06,0.28855066314649686,0.4032244908788413,"{'C': 0.28855066314649686, 'gamma': 0.4032244908788413}",0.8837209302325582,0.8372093023255814,0.7380952380952381,0.8809523809523809,0.8333333333333334,0.8346622369878183,0.05269339923181789,227
529,0.0005273818969726562,2.390424196155123e-05,0.00028529167175292967,5.659315852904277e-06,0.28855066314649686,0.563471205616166,"{'C': 0.28855066314649686, 'gamma': 0.563471205616166}",0.8837209302325582,0.8372093023255814,0.7380952380952381,0.8809523809523809,0.8333333333333334,0.8346622369878183,0.05269339923181789,227
530,0.0005381584167480468,1.5950470225057634e-05,0.0002880096435546875,3.2932847308792128e-06,0.28855066314649686,0.7874020718992891,"{'C': 0.28855066314649686, 'gamma': 0.7874020718992891}",0.8837209302325582,0.8372093023255814,0.7619047619047619,0.8809523809523809,0.8333333333333334,0.839424141749723,0.04413175236392382,190
531,0.0005683422088623047,1.1571925181901976e-05,0.00029673576354980467,2.7334042831357026e-06,0.28855066314649686,1.1003260089454092,"{'C': 0.28855066314649686, 'gamma': 1.1003260089454092}",0.8604651162790697,0.7674418604651163,0.7857142857142857,0.8809523809523809,0.8333333333333334,0.8255813953488372,0.04315670173280255,269
532,0.0005627632141113281,1.303571977603285e-05,0.00030155181884765624,2.0309009017035347e-06,0.28855066314649686,1.537610033259584,"{'C': 0.28855066314649686, 'gamma': 1.537610033259584}",0.8604651162790697,0.7441860465116279,0.7619047619047619,0.8809523809523809,0.8571428571428571,0.8209302325581396,0.05630398882103441,284
533,0.0005866050720214844,5.492120882163753e-06,0.0003132343292236328,1.2651919518872834e-06,0.28855066314649686,2.148676478752432,"{'C': 0.28855066314649686, 'gamma': 2.148676478752432}",0.8372093023255814,0.7441860465116279,0.7380952380952381,0.8095238095238095,0.8095238095238095,0.7877076411960132,0.039389908862310925,355
534,0.0005949497222900391,1.1079257756040485e-05,0.0003203868865966797,4.041599292834681e-06,0.28855066314649686,3.0025887646926703,"{'C': 0.28855066314649686, 'gamma': 3.0025887646926703}",0.7906976744186046,0.7441860465116279,0.7380952380952381,0.8095238095238095,0.8095238095238095,0.7784053156146179,0.03125278911994894,368
535,0.0006160259246826172,1.5744582430640365e-05,0.0003282070159912109,1.910921565009487e-06,0.28855066314649686,4.195857021292137,"{'C': 0.28855066314649686, 'gamma': 4.195857021292137}",0.813953488372093,0.7441860465116279,0.7380952380952381,0.7857142857142857,0.8095238095238095,0.7782945736434108,0.03187868787177367,370
536,0.0006132125854492188,1.3238565973384098e-05,0.00033168792724609376,4.974670927331915e-06,0.28855066314649686,5.863345773535699,"{'C': 0.28855066314649686, 'gamma': 5.863345773535699}",0.7906976744186046,0.6976744186046512,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.7452934662236987,0.03418323210758885,393
537,0.000630044937133789,1.297628024844716e-05,0.0003387451171875,7.477986476218614e-06,0.28855066314649686,8.193516481991983,"{'C': 0.28855066314649686, 'gamma': 8.193516481991983}",0.7674418604651163,0.6976744186046512,0.7142857142857143,0.7142857142857143,0.7619047619047619,0.7311184939091916,0.028115377883756138,398
538,0.0006494522094726562,1.7231578069385194e-05,0.00034275054931640623,3.855015360147044e-06,0.28855066314649686,11.449727669768906,"{'C': 0.28855066314649686, 'gamma': 11.449727669768906}",0.6744186046511628,0.6976744186046512,0.6666666666666666,0.7142857142857143,0.7380952380952381,0.6982281284606866,0.02611726778343331,424
539,0.000683450698852539,4.397772712771923e-06,0.00035119056701660156,3.9059920151276384e-06,0.28855066314649686,16.0,"{'C': 0.28855066314649686, 'gamma': 16.0}",0.6744186046511628,0.6976744186046512,0.6904761904761905,0.7142857142857143,0.7142857142857143,0.6982281284606866,0.01511942251683369,424
540,0.0004987716674804688,8.996945507103542e-06,0.0002933025360107422,1.291867941297919e-06,0.4032244908788413,0.0009765625,"{'C': 0.4032244908788413, 'gamma': 0.0009765625}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
541,0.0004967689514160156,8.471881396148711e-06,0.00029501914978027346,2.0762959534718744e-06,0.4032244908788413,0.0013646612784734787,"{'C': 0.4032244908788413, 'gamma': 0.0013646612784734787}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
542,0.0004990100860595703,1.2576212809837158e-05,0.0002932548522949219,1.8031759644688643e-06,0.4032244908788413,0.001906995614684026,"{'C': 0.4032244908788413, 'gamma': 0.001906995614684026}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
543,0.0004958152770996094,9.872487007613424e-06,0.00029439926147460936,2.582855713644188e-06,0.4032244908788413,0.002664860747343896,"{'C': 0.4032244908788413, 'gamma': 0.002664860747343896}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
544,0.0004926681518554688,7.872291215320183e-06,0.00029354095458984376,1.7675164215899123e-06,0.4032244908788413,0.0037239114490102898,"{'C': 0.4032244908788413, 'gamma': 0.0037239114490102898}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
545,0.0004986763000488281,7.726527824603688e-06,0.0002941608428955078,3.1027409524912718e-06,0.4032244908788413,0.005203842825142688,"{'C': 0.4032244908788413, 'gamma': 0.005203842825142688}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
546,0.0004942893981933593,1.0334723523283234e-05,0.00029501914978027346,1.8132356015998405e-06,0.4032244908788413,0.007271918389999882,"{'C': 0.4032244908788413, 'gamma': 0.007271918389999882}",0.6744186046511628,0.6976744186046512,0.7857142857142857,0.6904761904761905,0.7142857142857143,0.7125138427464008,0.03877772084953091,411
547,0.0004951953887939453,2.5141575482299933e-06,0.0002945899963378906,2.596902619207402e-06,0.4032244908788413,0.010161874377781294,"{'C': 0.4032244908788413, 'gamma': 0.010161874377781294}",0.6744186046511628,0.7441860465116279,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.7694352159468438,0.06167999736788328,376
548,0.0004920005798339844,3.1651357222129993e-06,0.00029311180114746096,1.1834787031164985e-06,0.4032244908788413,0.014200336875591593,"{'C': 0.4032244908788413, 'gamma': 0.014200336875591593}",0.8372093023255814,0.8372093023255814,0.7619047619047619,0.8571428571428571,0.7857142857142857,0.8158361018826137,0.03587698054620925,299
549,0.0004914283752441406,8.582274082262847e-06,0.0002926826477050781,3.423943151667832e-06,0.4032244908788413,0.01984373747240848,"{'C': 0.4032244908788413, 'gamma': 0.01984373747240848}",0.8372093023255814,0.8372093023255814,0.7857142857142857,0.8571428571428571,0.8095238095238095,0.8253599114064232,0.024954075937019805,272
550,0.00048265457153320315,6.751246327853124e-06,0.0002860546112060547,4.0556394910745465e-06,0.4032244908788413,0.02772989967235997,"{'C': 0.4032244908788413, 'gamma': 0.02772989967235997}",0.8372093023255814,0.8372093023255814,0.7619047619047619,0.8571428571428571,0.8333333333333334,0.8253599114064232,0.032805802003602606,272
551,0.00047941207885742186,5.944994878962974e-06,0.00028076171875,4.692911058546865e-06,0.4032244908788413,0.038750126426955855,"{'C': 0.4032244908788413, 'gamma': 0.038750126426955855}",0.8372093023255814,0.8604651162790697,0.7619047619047619,0.9047619047619048,0.8333333333333334,0.8395348837209301,0.046395996116145574,174
552,0.0004745006561279297,7.869113467869797e-06,0.0002756595611572266,3.235472765672183e-06,0.4032244908788413,0.05414993620051815,"{'C': 0.4032244908788413, 'gamma': 0.05414993620051815}",0.8604651162790697,0.8604651162790697,0.7619047619047619,0.9047619047619048,0.8333333333333334,0.8441860465116278,0.0470902155604124,138
553,0.00047855377197265626,5.535009397392301e-06,0.0002736568450927734,3.904245279399628e-06,0.4032244908788413,0.0756698328726082,"{'C': 0.4032244908788413, 'gamma': 0.0756698328726082}",0.8837209302325582,0.8604651162790697,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.8440753045404208,0.051901963154996726,146
554,0.00046620368957519533,7.738289938011472e-06,0.0002707958221435547,4.463970084559803e-06,0.4032244908788413,0.10574201945068336,"{'C': 0.4032244908788413, 'gamma': 0.10574201945068336}",0.8837209302325582,0.9069767441860465,0.7619047619047619,0.9047619047619048,0.8333333333333334,0.8581395348837209,0.05493560837773818,55
